review_text,rating,date,bank,source,app_name,app_id
"The limited transaction listing, only to recent list, makes your app of limited help.",1,2023-02-17,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Wow,1,2024-04-26,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,5,2023-03-22,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Completely and utterly made it unusable after the update. Why would anyone, in their right minds, make something that worked before to a new “updated” rubbish!?",1,2019-03-05,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
More secured application,5,2024-01-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Nice app,5,2025-02-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,5,2024-02-25,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Nice app !!but not tomuch,4,2024-06-24,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Everything is good. Specially its simplicity. But it is better if there were transaction feature for more than one account in separate,4,2024-02-14,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
cbe birr tranfer yelewm yene leyla update yaltederege selk lay ale mn malet nw,1,2023-10-19,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Mensru behru,5,2024-04-08,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good app,5,2024-12-14,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
very limited option we could see the previous transactions.,2,2021-08-09,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Very useful but after update it's not working properly also transaction history don't display Cleary so pls fix these two things,3,2023-12-03,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Best,1,2024-08-16,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Its not functional with my device whats wrong?,1,2023-10-12,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Horrible can't sync my account,1,2021-08-18,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good App.,5,2015-06-10,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Axc,5,2025-01-03,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Nice,5,2022-04-13,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Application UI and new features are better than the previous version. I found a minor bugs though. I couldn't transfer to an account from the beneficiary list, it says None Available; There is still so much to do with the localization; Instead of ሰኔ it says ጁን and more like this; date conversion is missing also. If this minor things are fixed it will be much better.",3,2020-11-05,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
loved it,5,2021-01-12,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
ጥሩ,5,2025-01-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
service part is not working,1,2021-05-18,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
very useful to use it from any where in the world !,5,2025-08-07,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
እኔ ከምንም በላይ ጊዜና ድካሜን ቀንሶልኛል,5,2021-06-07,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"the app is very good, but why screenshots is impossible?",5,2025-03-31,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Ok,5,2022-09-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"This app is smart app for me. For making it more the best, I suggest that it is good if the transactions list were up to 2 or 3 months or even more.",5,2024-03-31,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
i am very happy . i have small prob. after i transfer i cant put the transfer cashe bil to my dic.,5,2025-05-07,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"This app, Provides speedless service. We must compete in a competitive world. It improves your service.",1,2023-05-05,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It does its job well,5,2023-07-06,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as Telebirr super app, Thus, CBE is my top ultimate choice that I prefer over the other bank due to its beautiful power of lead as a result I could recommend CBE to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. Thank you !",5,2025-08-27,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
20years.,5,2023-06-07,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Great app. But why limit transaction history? We should be able to view transaction history at least for the past 12 months if not more. Currently it only goes back one or two weeks.,4,2021-03-04,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Vary good,5,2024-02-28,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Yes very good to be with,5,2021-11-08,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Love,5,2024-08-18,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Ok,5,2023-11-13,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good app,5,2024-01-05,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
nice,5,2024-09-20,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,4,2020-12-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good app !,5,2021-05-10,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
aqf WWE the ga,2,2025-01-09,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Tiga,5,2024-06-03,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
አፑ ምንም አይነት አፕዴት አልቀበል ብሎኝ የተወሰነ ምርጫዎች የሉትም። ለምሳሌ own telebirr....* የሚለው ምርጫ ባዶ ነው,1,2024-01-31,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
To Day not working why,2,2024-08-12,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"It is a great app so far specially the speed is good. But it is important to know who send you money, so you should also show the sender's name if the receiver is in the sender's beneficiary list, because it shows the nick name of the receiver not the sender's name. Thank you.",5,2023-05-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Cbe,5,2024-08-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Since I have started using the application, I have saved a lot of time. It is very important application for individuals who want to save their time",5,2020-12-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,5,2024-03-06,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
update doesn't work,1,2019-03-08,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Less,2,2024-03-09,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
nice app,5,2020-08-07,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Ilike it,5,2024-09-07,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
connection not good,4,2023-10-09,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Clear and very easy,5,2021-12-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
So good,5,2025-09-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Best,5,2024-10-26,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
very fast and secured app for my money,5,2024-05-29,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It very nice connection So it is better to releases for us,5,2023-03-04,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
The app is okay!,5,2024-10-04,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
CBE,5,2022-04-20,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
This application is excellent useful for people especially for me,5,2023-10-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Its not work as expectations,1,2024-12-07,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Won't update my account balance, severely out of sync. When I checked at the ATM it was a completely different number. General cbe problem, but the transactions take 10 days to post from a POS transaction. Makes t extremely difficult to use.",1,2023-12-14,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It is a great application with full of credibility.,5,2022-06-18,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
convenient and fast,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Dashen is the Future,5,2025-09-27,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Nice app,5,2025-11-01,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
I love it 👍,5,2025-09-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
waw,5,2025-04-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
good,5,2025-08-14,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
slow cumbersome,3,2025-04-08,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
nice app ever,5,2025-04-17,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
wow,5,2025-05-20,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Good,4,2025-03-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Excellent App ...,5,2025-07-15,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
ከጰነጨየጠ,2,2025-02-26,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Very good app that like it too. B/c it is very fast and easy to use.,5,2025-03-26,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
very good app,5,2025-07-30,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
great,4,2025-04-26,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
good but it takes forever to load,3,2025-08-12,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
the worst app I have ever seen,1,2025-07-14,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
It's Best waww 🙏,5,2025-01-13,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Best,5,2025-09-28,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Always one step forward,5,2025-01-15,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
best,5,2025-08-02,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",5,2025-04-23,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
like it,5,2025-07-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
nice application,5,2025-05-27,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
not werke,2,2025-09-08,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Easy to use and has many options. It is the best financial app I have ever used.,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
wow dashen bank super app,5,2025-11-12,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
👌👌,5,2025-09-26,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,5,2025-01-22,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
bad specialy at weekends,1,2025-09-07,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Dashen Super App gives me an amazing convenience and makes life easy.,5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
Really the app looks like amazing. I can't wait to activate in the morning.,5,2025-01-14,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"Yea , it's a good idea to make it with the bank name, it will help for the bank easily to find the application, and customers can easily downloed and use the product. I wish all the best for Dashen bank initiative.",5,2025-01-15,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
dashen super app is the best,5,2025-09-10,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
go ahead,5,2025-11-05,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
always updating bad stability,1,2025-11-17,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
perfect,5,2025-04-03,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
fast,5,2025-05-12,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
it is the best,5,2025-10-11,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",5,2025-04-21,Dashen,Google Play,Dashen Bank (Super App),com.dashen.dashensuperapp
